urn;text;company_mention_count;profile_mention_count;hyperlink_count;hyperlink_internal_count;hyperlink_external_count;hashtag_count;detected_language;content_type;share_audience;time_zone_name;time_zone_offset_in_minutes;reaction_count;comment_count;direct_comment_count;share_count;view_count;did_self_like;did_company_like;company_reaction;synchronized_reaction_count;synchronized_comment_count;synchronized_share_count;synchronized_stats_at;reshared_share_urn;post_scheduled_date;post_created_at;post_updated_at;post_published_at;post_deleted_at;impression_count;tags;post_url;image_urls;document_url;posted_by_profile;posted_by_company;posted_in_group;reaction_count_like;reaction_count_interest;reaction_count_praise;reaction_count_empathy;reaction_count_entertainment;reaction_count_appreciation;reaction_count_maybe;text_characters;text_words;text_paragraphs;text_sentences;text_reading_time_ms;text_readability_index
urn:li:share:7188507692393525249;"𝗡ã𝗼 é 𝗽𝗼𝗿𝗾𝘂𝗲 𝗽𝗿𝗲𝗰𝗶𝘀𝗮 𝘀𝗲𝗿 Á𝗴𝗶𝗹 𝗾𝘂𝗲 𝘃𝗼𝗰ê 𝘃𝗮𝗶 𝗳𝗮𝘇𝗲𝗿 𝗱𝗲 𝗾𝘂𝗮𝗹𝗾𝘂𝗲𝗿 𝗷𝗲𝗶𝘁𝗼.…


𝘘𝘶𝘢𝘯𝘵𝘢𝘴 𝘷𝘦𝘻𝘦𝘴 𝘷𝘰𝘤ê 𝘫á 𝘧𝘦𝘻 𝘶𝘮𝘢 𝘦𝘯𝘵𝘳𝘦𝘨𝘢 à𝘴 𝘱𝘳𝘦𝘴𝘴𝘢𝘴 𝘱𝘢𝘳𝘢 𝘲𝘶𝘦 𝘦𝘭𝘢 𝘯ã𝘰 𝘴𝘦 𝘦𝘴𝘵𝘦𝘯𝘥𝘢 𝘱𝘢𝘳𝘢 𝘱𝘳ó𝘹𝘪𝘮𝘢 𝘚𝘱𝘳𝘪𝘯𝘵?

Essas situações são muito comuns principalmente em empresas na qual a palavra Á𝚐𝚒𝚕 tem grande relevância…

Mas tome muito cuidado com essa palavra, isso não significa que você pode fazer entregas de qualquer jeito sem prezar pela qualidade.


Já ouviu o termo “𝗢 𝗯𝗮𝗿𝗮𝘁𝗼 à𝘀 𝘃𝗲𝘇𝗲𝘀 𝘀𝗮𝗶 𝗰𝗮𝗿𝗼”?

É exatamente isso que acontece, mas nesse caso ao invés de dinheiro estamos falando do nosso tempo.

Não foque em querer finalizar a atividade o mais rápido possível só para ter o prazer de movê-la para ""Entregue"".

Se você fizer isso, deixará de fora um fator muito importante, 𝗮 𝗤𝘂𝗮𝗹𝗶𝗱𝗮𝗱𝗲.

E ao entregar algo sem qualidade, existem muitas brechas que poderão lhe gerar mais trabalho ainda... Por exemplo:
- 𝘛𝘦𝘴𝘵𝘦𝘴 𝘦 𝘷𝘢𝘭𝘪𝘥𝘢çõ𝘦𝘴 𝘲𝘶𝘦 𝘷𝘰𝘤ê 𝘦𝘴𝘲𝘶𝘦𝘤𝘦𝘶...
- 𝘋𝘰𝘤𝘶𝘮𝘦𝘯𝘵𝘢çã𝘰 𝘲𝘶𝘦 𝘷𝘰𝘤ê 𝘯ã𝘰 𝘤𝘳𝘪𝘰𝘶...
- 𝘗𝘰𝘯𝘵𝘰𝘴 𝘲𝘶𝘦 𝘷𝘰𝘤ê 𝘯ã𝘰 𝘲𝘶𝘪𝘴 𝘢𝘯𝘢𝘭𝘪𝘴𝘢𝘳 𝘱𝘰𝘳 ""𝙙𝙖𝙧 𝙩𝙧𝙖𝙗𝙖𝙡𝙝𝙤"".

E é aí meu amigo que quando esses problemas aparecerem e pode ficar tranquilo que cedo ou tarde eles aparecem, que percebemos que grande parte deles poderia ter sido facilmente evitados durante o desenvolvimento.


Esse post foi inspirado na News do Heitor Sasaki: 𝘼𝙜𝙞𝙡𝙚 𝙭 𝘿𝙖𝙩𝙖 𝘿𝙧𝙞𝙫𝙚𝙣. 
https://lnkd.in/dstcwk95 (𝘿𝙞𝙨𝙥𝙤𝙣í𝙫𝙚𝙡 𝙜𝙧𝙖𝙩𝙪𝙞𝙩𝙖 𝙥𝙤𝙧 𝙩𝙚𝙢𝙥𝙤 𝙡𝙞𝙢𝙞𝙩𝙖𝙙𝙤)";0;1;1;0;1;0;pt;Text;public;;;38;8;;1;;;;;38;8;1;2025-03-06T21:51:41.964Z;;;2024-04-23T12:03:10.017Z;2024-04-23T12:03:10.017Z;2024-04-23T12:03:10.017Z;;3729;;https://www.linkedin.com/feed/update/urn:li:share:7188507692393525249;;;Thanael Butewicz;;;32;0;6;0;0;0;0;1050;238;15;16;57120;6.79
urn:li:share:7188144537389699073;"𝗗𝗶𝗳𝗲𝗿𝗲𝗻𝘁𝗲𝘀 𝗳𝗼𝗻𝘁𝗲𝘀 𝗱𝗲 𝗱𝗮𝗱𝗼𝘀 𝗰𝗼𝗺 𝘃𝗮𝗹𝗼𝗿𝗲𝘀 𝗱𝗶𝗳𝗲𝗿𝗲𝗻𝘁𝗲𝘀 𝗽𝗮𝗿𝗮 𝗼 𝗺𝗲𝘀𝗺𝗼 𝗱𝗮𝗱𝗼? 

Como dizem: “É 𝙧𝙖𝙧𝙤 𝙢𝙖𝙨 𝙖𝙘𝙤𝙣𝙩𝙚𝙘𝙚 𝙢𝙪𝙞𝙩𝙤”. 

Infelizmente esse é um problema que aparece com mais frequência do que gostaríamos quando trabalhamos com dados. 

Alguns motivos que podem ocasionar isso são: 

- 𝗣𝗲𝗿𝗶𝗼𝗱𝗶𝗰𝗶𝗱𝗮𝗱𝗲 𝗱𝗲 𝗮𝘁𝘂𝗮𝗹𝗶𝘇𝗮çã𝗼 𝗱𝗼𝘀 𝗱𝗮𝗱𝗼𝘀. 
É comum haver atrasos na atualização dos dados, de modo com que eles dificilmente vão estar sincronizados com a origem dos dados. 
Exemplo: 𝘗𝘭𝘢𝘯𝘪𝘭𝘩𝘢 é 𝘢𝘵𝘶𝘢𝘭𝘪𝘻𝘢𝘥𝘢 𝘮𝘦𝘯𝘴𝘢𝘭𝘮𝘦𝘯𝘵𝘦 𝘥𝘪𝘢 10, 𝘱𝘰𝘳𝘵𝘢𝘯𝘵𝘰 𝘰𝘴 𝘥𝘢𝘥𝘰𝘴 𝘱𝘰𝘴𝘵𝘦𝘳𝘪𝘰𝘳𝘦𝘴 𝘢 𝘦𝘴𝘵𝘢 𝘥𝘢𝘵𝘢 𝘴𝘦𝘳ã𝘰 𝘢𝘵𝘶𝘢𝘭𝘪𝘻𝘢𝘥𝘰𝘴 𝘯𝘰 𝘱𝘳ó𝘹𝘪𝘮𝘰 𝘥𝘪𝘢 10

- 𝗣𝗿𝗼𝗯𝗹𝗲𝗺𝗮𝘀 𝗱𝗲 𝗮𝘁𝘂𝗮𝗹𝗶𝘇𝗮çã𝗼 𝗱𝗼𝘀 𝗱𝗮𝗱𝗼𝘀.
É possível acontecer erros no processo de Atualização dos dados, quando isso acontecer é essencial que todos saibam que os dados não estão atualizados.


Agora que já entendemos alguns dos problemas que levam a isso, vamos ver uma forma simples é muito eficaz para conseguir mitigar os impactos que esse problema pode ocasionar.

- 𝗖𝗼𝗺𝘂𝗻𝗶𝗰𝗮çã𝗼.
Pode não ser evidente, mas a comunicação é uma das suas principais aliadas para mitigar impactos referentes a este problema. (𝙴𝚡𝚒𝚜𝚝𝚎𝚖 𝚒𝚗ú𝚖𝚎𝚛𝚊𝚜 𝚏𝚘𝚛𝚖𝚊𝚜 𝚍𝚎 𝚌𝚘𝚖𝚞𝚗𝚒𝚌𝚊𝚛 𝚞𝚖𝚊 𝚒𝚗𝚏𝚘𝚛𝚖𝚊çã𝚘)

Por exemplo, avisando os envolvidos sempre que os dados estiverem desatualizados. Isso faz com que todos estejam cientes da situação e evita tomarem decisões baseadas em dados desatualizados.

Muitas vezes a comunicação é subestimada e não é dada a devida importância… 😔

Porém, pensa comigo:


”𝗣𝗶𝗼𝗿 𝗾𝘂𝗲 𝗼𝘀 𝗱𝗮𝗱𝗼𝘀 𝗲𝘀𝘁𝗮𝗿𝗲𝗺 𝗱𝗲𝘀𝗮𝘁𝘂𝗮𝗹𝗶𝘇𝗮𝗱𝗼𝘀 é 𝗮𝘀 𝗽𝗲𝘀𝘀𝗼𝗮𝘀 𝗾𝘂𝗲 𝘂𝘀𝗮𝗺 𝗲𝗹𝗲𝘀 𝗽𝗮𝗿𝗮 𝘁𝗼𝗺𝗮𝗿𝗲𝗺 𝗱𝗲𝗰𝗶𝘀õ𝗲𝘀 𝗻ã𝗼 𝘀𝗮𝗯𝗲𝗿𝗲𝗺 𝗾𝘂𝗲 𝗲𝘀𝘁ã𝗼 𝘁𝗼𝗺𝗮𝗻𝗱𝗼 𝗱𝗲𝗰𝗶𝘀õ𝗲𝘀 𝗯𝗮𝘀𝗲𝗮𝗱𝗮𝘀 𝗲𝗺 𝗱𝗮𝗱𝗼𝘀 𝗱𝗲𝘀𝗮𝘁𝘂𝗮𝗹𝗶𝘇𝗮𝗱𝗼𝘀…”

Portanto, lembre-se que a comunicação é essencial e mantenha o processo de atualização transparente, avisando qualquer situação que possa vir a acontecer.

𝙴 𝚟𝚘𝚌ê𝚜 𝚌𝚘𝚖𝚘 𝚕𝚒𝚍𝚊𝚖 𝚌𝚘𝚖 𝚎𝚜𝚜𝚊 𝚜𝚒𝚝𝚞𝚊çã𝚘?";0;0;0;0;0;0;pt;Image;public;;;140;8;;1;;;;;140;8;1;2025-03-06T21:51:40.352Z;;;2024-04-22T12:00:07.152Z;2024-04-22T12:00:07.152Z;2024-04-22T12:00:07.152Z;;7394;;https://www.linkedin.com/feed/update/urn:li:share:7188144537389699073;https://depository.authoredup.com/images/IMG_2tH2JEFSdaK1ZHrb6B1TEyzpFYv6Sj;;Thanael Butewicz;;;107;1;1;1;29;1;0;1405;297;18;20;71280;8.28
urn:li:share:7187181661787152384;"Sabe por que você 𝘃𝗶𝘃𝗲 𝗮𝗽𝗮𝗻𝗵𝗮𝗻𝗱𝗼 𝗻𝗮 𝗵𝗼𝗿𝗮 𝗱𝗲 𝗺𝗮𝗻𝗶𝗽𝘂𝗹𝗮𝗿 𝗼𝘀 𝗱𝗮𝗱𝗼𝘀?


Porque você está lidando com dados 𝗯𝗿𝘂𝘁𝗼𝘀! (𝘣𝘢 𝘥𝘶𝘮 𝘵𝘴𝘴) 🥁";0;0;0;0;0;0;pt;Image;public;;;201;24;;3;;;;;201;24;3;2025-03-06T21:51:40.301Z;;;2024-04-19T20:13:59.694Z;2024-04-19T20:13:59.694Z;2024-04-19T20:13:59.694Z;;11327;;https://www.linkedin.com/feed/update/urn:li:share:7187181661787152384;https://depository.authoredup.com/images/IMG_GS6wxHPAgGTsBL8yeiGECi9sUts61K;;Thanael Butewicz;;;74;7;3;1;116;0;0;91;22;2;3;5280;1.72
urn:li:share:7186674616096940032;"Dados além do nível estratégico? 

Os dados podem e devem ser usados independente do nível organizacional. 

No nível operacional não é diferente!

Embora muitos foquem no lado estratégico dos dados, nós, como especialistas em dados, podemos aplicar soluções em todos os níveis da empresa, usando dados para otimizar os processos e simplificar a vida das pessoas.

Abaixo um exemplo de como os dados podem auxiliar no nível operacional.

“
Se sua empresa presta serviço de suporte ao cliente. 

Já pensou no quanto mais fácil séria a vida do suporte se ele tiver todas as informações do cliente em um lugar centralizado e fácil de visualizar.
 
Informações como a frequência de solicitações daquele cliente, saúde financeira (frequência de inadimplência), tempo de empresa e até mesmo a classificação daquele cliente na carteira.

Essas informações são muito importantes e se o atendente do suporte tive-las de fácil acesso ele consegue planejar muito melhor a forma de atendimento para cada cliente.
“

Perceba que neste caso seu trabalho foi facilitar a vida do suporte, gerando insumos para que o mesmo consiga realizar seu trabalho com muito mais eficiência.

O potencial dos dados vai além do nível organizacional, portanto abra sua visão para novas possibilidades de aplicações.  


Comenta aí se você concorda ou discorda. 

#dados";0;0;0;0;0;1;pt;Image;public;;;75;7;;1;;;;;75;7;1;2025-03-06T21:51:40.312Z;;;2024-04-18T12:00:00.900Z;2024-04-18T12:00:00.900Z;2024-04-18T12:00:00.900Z;;4349;;https://www.linkedin.com/feed/update/urn:li:share:7186674616096940032;https://depository.authoredup.com/images/IMG_UMuprYvJH2CEmRK9DWUFx8xFDRseWg;;Thanael Butewicz;;;50;8;1;1;14;1;0;1041;238;15;16;57120;6.61
urn:li:share:7186142293710553089;"""A vida é muito curta para procurar problema em tudo.""

No trabalho não é diferente! 

É muito comum as pessoas problematizarem qualquer situação no trabalho, tornando uma atividade simples em algo totalmente complexo. 

Fazer isso, além de aumentar o esforço na atividade, gera um desgaste mental muito grande. 

Portanto, pare de problematizar qualquer pequena situação no trabalho. Mantenha as coisas simples e tudo fluirá melhor.

""Não use canhão para matar mosquitos"". - Confúcio.";0;0;0;0;0;0;pt;Text;public;;;44;6;;1;;;;;44;6;1;2025-03-06T21:51:40.291Z;;;2024-04-16T23:23:54.992Z;2024-04-16T23:23:54.992Z;2024-04-16T23:23:54.992Z;;2988;;https://www.linkedin.com/feed/update/urn:li:share:7186142293710553089;;;Thanael Butewicz;;;34;4;1;2;0;3;0;375;78;6;8;18720;6.09
urn:li:share:7184499509018648577;"Sabe qual é uma das etapas mais negligenciadas, porém, que eu considero uma das mais importantes no desenvolvimento de suas análises e entregas?

 Alinhamento de Expectativas/Entregas

Com certeza você já deve ter ouvido a seguinte história.

“
Solicitante: Vai ao supermercado comprar 1 Litro de Leite, se tiver ovos, traga 6 
Executante: Retorna com 6 litros de leite…
“
 
Qual das duas pessoas está certa? Não importa!  

A Entrega já foi comprometida, pois, enquanto o solicitante aguardava uma coisa, o executante entregou outra.

Essa situação acima ocorre com mais frequência do que você imagina…

Como conseguir mitigar esse risco? Realizando quantos alinhamentos for necessário para garantir que a atividade realizada é de fato a mesma solicitada.

Portanto, deixo como sugestão, se a atividade não está clara, realize alinhamentos até estar totalmente clara para evitar surpresas desagradáveis na entrega. 

Digo isso por experiência própria, já penei por conta de não ter alinhado o suficiente e Hoje só inicio qualquer atividade até ter certeza que eu e o solicitante estamos na mesma página. 

E você já sofreu com isso? Como lidou para mitigar essa situações?";0;0;0;0;0;0;pt;Text;public;;;42;9;;0;;;;;42;9;0;2025-03-06T21:51:40.252Z;;;2024-04-12T10:36:04.607Z;2024-04-12T10:36:04.607Z;2024-04-12T10:36:04.607Z;;3582;;https://www.linkedin.com/feed/update/urn:li:share:7184499509018648577;;;Thanael Butewicz;;;32;6;1;3;0;0;0;914;195;14;18;46800;6.06
urn:li:share:7184140575502176256;"Já conhece o termo Web Scraping ?

Fiz um artigo explicando os conceitos básicos de Web Scraping, principais bibliotecas, abordagens, benefícios e além de tudo isso realizamos na prática um exemplo de extração de dados de Páginas Web.


Se ficou curioso para saber mais, corre lá no Blog da Casa do Desenvolvedor que acabou de sair meu artigo sobre ""WebScraping: O que é e como realizar?""



#webscraping #datascience #dados";1;0;0;0;0;3;pt;Article;public;;;36;6;;2;;;;;36;6;2;2025-03-06T21:51:40.202Z;;;2024-04-11T10:49:48.228Z;2024-04-11T10:49:48.228Z;2024-04-11T10:49:48.228Z;;2473;;https://www.linkedin.com/feed/update/urn:li:share:7184140575502176256;;;Thanael Butewicz;;;26;1;4;5;0;0;0;327;73;4;4;17520;8.79
urn:li:share:7103104969418907650;"Sabe o que são Metadados e como visualiza-los no PostgreSQL ?

Adoro a definição que diz que metadados são ""são dados sobre dados."" 😄
 
Portanto resolvi criar um conteúdo na Casa do Desenvolvedor explicando o que são metadados, alguns usos e como visualiza-los no PostgreSQL via SQL.

Corre lá dar uma espiada para entender mais sobre esse termo e ver suas possibilidades de uso.

OBS: E se ainda não conhece a Casa do Desenvolvedor lhe convido a conhece-la, principalmente seu forum ativo sobre várias área de TI.
https://lnkd.in/e-p7HAmd


#cienciadedados #datascience #postgresql #sql #metadados";2;0;1;0;1;5;pt;Article;public;;;15;1;;0;;;;;15;1;0;2025-03-06T21:52:18.976Z;;;2023-08-31T20:03:14.171Z;2023-08-31T20:03:14.171Z;2023-08-31T20:03:14.171Z;;910;;https://www.linkedin.com/feed/update/urn:li:share:7103104969418907650;;;Thanael Butewicz;;;9;1;4;1;0;0;0;477;99;7;8;23760;7.45
urn:li:share:7096223966087774208;"Será que é possível inserir imagens em gráficos através de Python ?

Assim como você eu também já me perguntei isso várias vezes e saiba que é possível Sim! 
Portanto resolvi criar um conteúdo na Casa do Desenvolvedor sobre isso mostrando como eu realizo a inserção de imagens como background nos gráficos.

Corre lá dar uma espiada para entender como realizar isso e ver a diferença que isso pode causar. 

#cienciadedados #datascience #datavisualization #dataviz #python";1;0;0;0;0;5;pt;Article;public;;;17;1;;2;;;;;17;1;2;2025-03-06T21:52:17.753Z;;;2023-08-12T20:20:35.127Z;2023-08-12T20:20:35.127Z;2023-08-12T20:20:35.127Z;;880;;https://www.linkedin.com/feed/update/urn:li:share:7096223966087774208;;;Thanael Butewicz;;;10;1;3;3;0;0;0;367;82;5;5;19680;7.85
urn:li:ugcPost:7052317363752361984;Já conhece o generate_series do PostgreSQL ? Vem dar uma olhada no post para conhecer um pouco mais sobre essa função e ver sua utilidade.;0;0;0;0;0;0;pt;Reshare;public;;;6;0;;0;;;;;6;0;0;2025-03-06T21:52:17.711Z;urn:li:ugcPost:7052267988804091904;;2023-04-13T16:31:25.379Z;2023-04-13T16:31:25.379Z;2023-04-13T16:31:25.379Z;;552;;https://www.linkedin.com/feed/update/urn:li:ugcPost:7052317363752361984;;;Thanael Butewicz;;;4;1;0;1;0;0;0;109;25;1;2;6000;5.36
urn:li:ugcPost:6989239643372220416;"Olá, Venho compartilhar um conhecimento muito útil para quem trabalha ou deseja trabalhar com dados. 

Você sabe quais as formas de se criar um DataFrame com Python?

Vem conferir mais sobre esse assunto no post que realizei na Casa do Desenvolvedor. 

Ainda não conhece a Casa do Desenvolvedor? então aproveita e corre lá.  Estamos repletos de conteúdos relacionados a tecnologia, com um fórum bem movimentado.


#cienciadedados #datascience #python #pandas #cientistadedados #dataframe #pythondeveloper #programacao #codigo #pythonlearning";2;0;0;0;0;10;pt;Reshare;public;;;10;2;;0;;;;;10;2;0;2025-03-06T21:52:17.722Z;urn:li:ugcPost:6989233268701179904;;2022-10-21T15:03:04.938Z;2022-10-21T15:03:04.938Z;2022-10-21T15:03:04.938Z;;0;;https://www.linkedin.com/feed/update/urn:li:ugcPost:6989239643372220416;;;Thanael Butewicz;;;9;0;1;0;0;0;0;433;79;5;7;18960;10.03
urn:li:share:6904199378303889408;"Opa, demorei um pouco para postar, mas aí vai! 

Agora já sou oficialmente um Speeder! 😎

Dia 21/02 comecei uma nova etapa em minha trajetória profissional. Consegui o estágio que tanto queria aqui na TecnoSpeed TI, espero aprender muito nesta nova etapa e com certeza contribuirei muito para o crescimento da empresa. 

#speeder #tecnospeed #casadodesenvolver #casadodev";1;0;0;0;0;4;pt;Image;public;;;69;2;;1;;;;;69;2;1;2025-03-06T21:52:17.782Z;;;2022-02-28T23:03:25.826Z;2022-02-28T23:03:25.826Z;2022-02-28T23:03:25.826Z;;0;;https://www.linkedin.com/feed/update/urn:li:share:6904199378303889408;https://depository.authoredup.com/images/IMG_8tJpmVUyPXjnuEeYtSPUcN9DVBE3bE;;Thanael Butewicz;;;49;2;14;4;0;0;0;294;58;4;6;13920;7.28
urn:li:share:6901320581346930688;"Sexta-feira dia 18 terminou mais uma etapa de minha trajetória profissional, gostaria de agradecer a Pormade Portas de Madeiras Decorativas Ltda. por estes 8 meses de aprendizado e que contribuíram muito na minha vida, a cultura e os valores da Pormade é algo do qual nunca vou esquecer e com certeza vou levar sempre comigo.

    Durante minha jornada na empresa pude participar de diversos projetos e vou lembrar com carinho de cada um deles, e em especial ao setor de desenvolvimento no qual estive desde novembro, quero também deixar meus agradecimentos ao Gian Carlos Ilchechen que desde minha chegada ao setor de desenvolvimento tem agido como um líder e amigo, me inspirando a cada dia na empresa.

    Enfim me despeço da pormade e deixo meus mais sinceros agradecimentos a todos que estiveram comigo durante estes 8 meses e com certeza sempre terei orgulho de dizer que fiz parte desta empresa tão incrível.


#orgulhodeserpormade #pormade";1;1;0;0;0;2;pt;Text;public;;;21;3;;0;;;;;21;3;0;2025-03-06T21:52:17.789Z;;;2022-02-21T00:24:07.076Z;2022-02-21T00:24:07.076Z;2022-02-21T00:24:07.076Z;;0;;https://www.linkedin.com/feed/update/urn:li:share:6901320581346930688;;;Thanael Butewicz;;;13;0;7;1;0;0;0;764;160;4;5;38400;14
urn:li:share:6849123612922810368;"Qual será sua escolha a partir de HOJE?

Escolha viver o agora e não o futuro, ""VIVA O MOMENTO!""



#hoje2021 #desenvolvimentopessoal";0;0;0;0;0;2;pt;Image;public;;;2;0;;0;;;;;2;0;0;2025-03-06T21:52:17.725Z;;;2021-09-29T23:32:00.004Z;2021-09-29T23:32:00.004Z;2021-09-29T23:32:00.004Z;;0;;https://www.linkedin.com/feed/update/urn:li:share:6849123612922810368;https://depository.authoredup.com/images/IMG_mXx6rUJ17fFh561CUcCN2wZNE3syAw;;Thanael Butewicz;;;1;0;0;1;0;0;0;100;22;3;3;5280;3.65
urn:li:share:6846567804959784960;"Sensação indescritível em poder fazer parte desta empresa tão incrível.

#orgulhodeserpormade";0;0;0;0;0;1;pt;Reshare;public;;;2;0;;0;;;;;2;0;0;2025-03-06T21:52:17.755Z;urn:li:share:6846452636619694080;;2021-09-22T22:16:07.873Z;2021-09-22T22:16:07.873Z;2021-09-22T22:16:07.873Z;;0;;https://www.linkedin.com/feed/update/urn:li:share:6846567804959784960;;;Thanael Butewicz;;;0;0;0;2;0;0;0;75;15;2;2;3600;5.87
urn:li:share:6834227561183113217;"Enfim trabalhando 👏👏
	Demorei um pouco para postar, mas as vezes nem parece
que é real, que fui contratado para trabalhar como aprendiz na Pormade Portas de Madeiras Decorativas Ltda. empresa a qual sempre enxerguei como ""Uma das melhores empresas para se trabalhar"", e agora dentro dela posso dizer com convicção que esta fala anterior é 100% verdade, pois é dentro dela que vemos toda a cultura da empresa e aprendemos todo dia novas coisas, onde temos inúmeras oportunidades de crescimento.
	Agora eu posso dizer que sou parte desta empresa tão maravilhosa que nos acolheu com tamanho apreço, quero agradecer também ao Rafael Jaworski e a Sueli Heppner por me escolherem dentro dos 400 jovens participantes, e dizer ao Oseimar Rocha que estou ansioso para poder trabalhar junto a ele no Call Center.
	Neste pequeno período que estou na Pormade já tive a oportunidade de até mesmo aparecer em jornal hahaha ... 

#orgulhodeserpormade #pormade #aprendizes";1;3;0;0;0;3;pt;Image;public;;;19;3;;0;;;;;19;3;0;2025-03-06T21:52:17.778Z;;;2021-08-19T21:00:24.535Z;2021-08-19T21:00:24.535Z;2021-08-19T21:00:24.535Z;;0;;https://www.linkedin.com/feed/update/urn:li:share:6834227561183113217;https://depository.authoredup.com/images/IMG_WL74A74mTAWgGNTeYpzgeDLnhpTUoY;;Thanael Butewicz;;;13;0;3;3;0;0;0;764;156;6;7;37440;12.78
urn:li:ugcPost:6817135972522713089;"Ontem foi dia de gerar novos conhecimentos, assim como o hoje e o amanha também serão. 



#bancodedados #devs";0;0;0;0;0;2;pt;Document;public;;;4;0;;0;;;;;4;0;0;2025-03-06T21:52:17.715Z;;;2021-07-03T17:04:32.224Z;2021-07-03T17:04:32.224Z;2021-07-03T17:04:32.224Z;;0;;https://www.linkedin.com/feed/update/urn:li:ugcPost:6817135972522713089;https://depository.authoredup.com/images/IMG_1AJqGZa6YTjTebPMGtgcEef4Cw6zPS;https://depository.authoredup.com/document-downloads/DOC_wZf4h8LJXMaeMDoeqShRVWTvAWEdke;Thanael Butewicz;;;3;0;1;0;0;0;0;83;20;2;2;4800;3.12
urn:li:share:6813185399490404352;"Nada como acordar com uma ótima noticia já para começar bem o dia.

Fui um dos selecionados a receber uma bolsa do Becas Santander no Bootcamp 2021, sendo realizado pela Digital Innovation One Inc.

Muito obrigado  Banco Santander e Santander Universidades - Brasil pela oportunidade.

#BecasSantander #DIO #FullStack #devs";3;0;0;0;0;4;pt;Image;public;;;6;0;;0;;;;;6;0;0;2025-03-06T21:52:17.770Z;;;2021-06-22T19:26:22.227Z;2021-06-22T19:26:22.227Z;2021-06-22T19:26:22.227Z;;0;;https://www.linkedin.com/feed/update/urn:li:share:6813185399490404352;https://depository.authoredup.com/images/IMG_Cf1MLHEy83RJXcYvUuJyesMNZz2Uso;;Thanael Butewicz;;;4;0;2;0;0;0;0;260;50;4;4;12000;9.31
urn:li:ugcPost:6753136061041397760;"Uau! o que dizer deste evento do qual estou extremamente feliz por ter participado, obrigado ByLearn e Felipe Cabrera pelo ótimo evento e por nos introduzir ao Python, uma das linguagens de programação que mais cresce atualmente, alem de nós mostrar a enorme versatilidade com a qual ela pode trabalhar.



#python #devs";1;1;0;0;0;2;pt;Document;public;;;7;0;;0;;;;;7;0;0;2025-03-06T21:52:17.767Z;;;2021-01-08T02:31:44.330Z;2021-01-08T02:31:44.330Z;2021-01-08T02:31:44.330Z;;0;;https://www.linkedin.com/feed/update/urn:li:ugcPost:6753136061041397760;https://depository.authoredup.com/images/IMG_RXsBv4VagcULQn6barkmK9StZJz6qD;https://depository.authoredup.com/document-downloads/DOC_UVBNw5QxRfHisxAhyBehBy7bL5dRDH;Thanael Butewicz;;;7;0;0;0;0;0;0;255;54;2;3;12960;9.81
urn:li:ugcPost:6726923506287697920;Excelente conteúdo do Vinicius Pessoni Me CTFL Prof   muito bem explicado, mostrando como é a realidade de quem trabalha com TI no exterior. E o mais importante, nos ensinando como se planejar para alcançar esse objetivo, que é o sonho de muitos profissionais da área. Obrigado pelo aprendizado.;0;1;0;0;0;0;pt;Document;public;;;6;1;;0;;;;;6;1;0;2025-03-06T21:52:17.731Z;;;2020-10-27T18:32:24.232Z;2020-10-27T18:32:24.232Z;2020-10-27T18:32:24.232Z;;0;;https://www.linkedin.com/feed/update/urn:li:ugcPost:6726923506287697920;https://depository.authoredup.com/images/IMG_icbyeq5cBnPWXovPSbgLHNG7kfvbSb;https://depository.authoredup.com/document-downloads/DOC_ps2xYpHNuMBAq2zKV8FdKZrMdgY7y7;Thanael Butewicz;;;5;0;1;0;0;0;0;235;48;1;3;11520;9.63
